InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
INV18649,P005,Laptop Stand,7,2023-12-18 05:26:00,11.75,3528,Norway,82.25,2023-12
INV18650,P006,Notebook Cooler,3,2023-06-07 13:11:00,46.71,2728,United Kingdom,140.13,2023-06
INV18651,P001,Wireless Mouse,3,2023-09-26 01:55:00,87.5,7318,Spain,262.5,2023-09
INV18652,P006,Notebook Cooler,2,2023-12-20 18:48:00,38.33,1910,Netherlands,76.66,2023-12
INV18653,P004,Portable Charger,3,2023-01-31 06:18:00,58.46,5025,Australia,175.38,2023-01
INV18654,P002,USB-C Cable,4,2023-01-15 15:50:00,11.18,6107,Australia,44.72,2023-01
INV18655,P005,Laptop Stand,2,2023-12-18 06:17:00,19.98,5734,Germany,39.96,2023-12
INV18656,P001,Wireless Mouse,4,2023-11-08 04:48:00,51.84,9693,United Kingdom,207.36,2023-11
INV18657,P007,Smart LED Bulb,10,2023-06-11 18:04:00,19.6,9590,Italy,196.0,2023-06
INV18658,P001,Wireless Mouse,2,2023-03-08 13:12:00,48.33,4106,United Kingdom,96.66,2023-03
INV18659,P004,Portable Charger,8,2023-01-21 08:35:00,63.82,2660,Sweden,510.56,2023-01
INV18660,P005,Laptop Stand,7,2023-12-01 03:20:00,61.15,8622,Norway,428.05,2023-12
INV18661,P004,Portable Charger,8,2023-06-07 09:25:00,97.25,2729,Australia,778.0,2023-06
INV18662,P010,Webcam HD,3,2023-11-22 19:25:00,37.78,3775,Norway,113.34,2023-11
INV18663,P005,Laptop Stand,7,2023-02-04 10:47:00,13.01,1265,Australia,91.07,2023-02
INV18664,P010,Webcam HD,8,2023-12-09 17:10:00,32.75,1026,Norway,262.0,2023-12
INV18665,P001,Wireless Mouse,2,2023-06-06 20:36:00,17.57,7524,Australia,35.14,2023-06
INV18666,P002,USB-C Cable,9,2023-01-07 07:47:00,40.9,1052,Sweden,368.09999999999997,2023-01
INV18667,P006,Notebook Cooler,4,2023-11-27 10:09:00,8.9,9185,United Kingdom,35.6,2023-11
INV18668,P001,Wireless Mouse,2,2023-01-05 11:50:00,92.33,3301,France,184.66,2023-01
INV18669,P002,USB-C Cable,3,2023-10-16 04:30:00,58.16,4574,United Kingdom,174.48,2023-10
INV18670,P006,Notebook Cooler,2,2023-01-27 00:55:00,16.58,2255,Sweden,33.16,2023-01
INV18671,P002,USB-C Cable,7,2023-05-23 16:09:00,80.02,2833,United Kingdom,560.14,2023-05
INV18672,P007,Smart LED Bulb,8,2023-11-14 18:07:00,63.52,8812,Germany,508.16,2023-11
INV18673,P001,Wireless Mouse,2,2023-07-25 01:32:00,63.32,2300,Germany,126.64,2023-07
INV18674,P007,Smart LED Bulb,4,2023-05-11 16:31:00,58.07,3487,Netherlands,232.28,2023-05
INV18675,P002,USB-C Cable,10,2023-10-05 12:48:00,29.44,3213,Netherlands,294.40000000000003,2023-10
INV18676,P009,Phone Holder,7,2023-03-30 12:06:00,46.1,3389,Germany,322.7,2023-03
INV18677,P002,USB-C Cable,8,2023-01-15 09:20:00,87.42,3554,Netherlands,699.36,2023-01
INV18678,P005,Laptop Stand,5,2023-10-12 08:02:00,35.03,1590,France,175.15,2023-10
INV18679,P005,Laptop Stand,3,2023-03-02 21:30:00,85.23,3325,Netherlands,255.69,2023-03
INV18680,P005,Laptop Stand,9,2023-02-06 16:49:00,36.48,8644,Netherlands,328.32,2023-02
INV18681,P010,Webcam HD,6,2023-01-02 10:29:00,98.37,3795,Italy,590.22,2023-01
INV18682,P003,Bluetooth Speaker,5,2023-04-11 17:17:00,44.8,5015,Netherlands,224.0,2023-04
INV18683,P003,Bluetooth Speaker,4,2023-03-26 00:12:00,67.65,6248,Italy,270.6,2023-03
INV18684,P009,Phone Holder,8,2023-12-29 10:35:00,94.59,4183,France,756.72,2023-12
INV18685,P001,Wireless Mouse,3,2023-01-13 02:40:00,43.06,4380,France,129.18,2023-01
INV18686,P001,Wireless Mouse,4,2023-03-19 02:09:00,78.92,7804,Norway,315.68,2023-03
INV18687,P007,Smart LED Bulb,8,2023-07-23 22:39:00,34.19,3739,France,273.52,2023-07
INV18688,P009,Phone Holder,8,2023-01-08 22:05:00,52.4,4199,United Kingdom,419.2,2023-01
INV18689,P001,Wireless Mouse,5,2023-11-11 20:42:00,26.89,7335,Australia,134.45,2023-11
INV18690,P007,Smart LED Bulb,8,2023-11-15 05:01:00,21.59,7198,United Kingdom,172.72,2023-11
INV18691,P003,Bluetooth Speaker,10,2023-11-13 03:30:00,94.82,6109,Germany,948.1999999999999,2023-11
INV18692,P001,Wireless Mouse,5,2023-12-25 19:31:00,16.69,7799,Italy,83.45,2023-12
INV18693,P010,Webcam HD,6,2023-07-07 03:57:00,98.81,6254,Sweden,592.86,2023-07
INV18694,P005,Laptop Stand,5,2023-10-24 09:27:00,37.7,8566,Germany,188.5,2023-10
INV18695,P004,Portable Charger,8,2023-03-23 00:25:00,37.73,5172,France,301.84,2023-03
INV18696,P008,Gaming Headset,9,2023-06-04 07:11:00,65.38,3859,Sweden,588.42,2023-06
INV18697,P008,Gaming Headset,4,2023-04-17 07:54:00,94.04,3843,Norway,376.16,2023-04
INV18698,P007,Smart LED Bulb,7,2023-08-22 07:37:00,29.42,9753,Italy,205.94,2023-08
INV18699,P003,Bluetooth Speaker,8,2023-08-11 04:20:00,78.01,5745,Australia,624.08,2023-08
INV18700,P005,Laptop Stand,6,2023-07-20 08:22:00,66.53,4098,United Kingdom,399.18,2023-07
INV18701,P001,Wireless Mouse,3,2023-03-14 21:48:00,85.73,4828,Australia,257.19,2023-03
INV18702,P007,Smart LED Bulb,6,2023-08-03 00:01:00,39.11,4297,Sweden,234.66,2023-08
INV18703,P009,Phone Holder,3,2023-06-06 14:46:00,17.96,5076,Italy,53.88,2023-06
INV18704,P006,Notebook Cooler,4,2023-06-09 00:10:00,38.17,7835,Sweden,152.68,2023-06
INV18705,P003,Bluetooth Speaker,3,2023-10-30 11:31:00,82.52,8934,Netherlands,247.56,2023-10
INV18706,P005,Laptop Stand,10,2023-04-19 07:45:00,68.13,4622,Sweden,681.3,2023-04
INV18707,P001,Wireless Mouse,2,2023-05-27 23:18:00,27.11,8646,Australia,54.22,2023-05
INV18708,P002,USB-C Cable,10,2023-02-26 18:56:00,90.52,8486,Norway,905.1999999999999,2023-02
INV18709,P001,Wireless Mouse,2,2023-08-15 05:59:00,88.28,2887,Germany,176.56,2023-08
INV18710,P006,Notebook Cooler,9,2023-03-20 14:39:00,65.49,3519,Spain,589.41,2023-03
INV18711,P002,USB-C Cable,6,2023-06-27 04:50:00,62.91,3628,Sweden,377.46,2023-06
INV18712,P002,USB-C Cable,2,2023-09-18 19:48:00,56.81,7635,Netherlands,113.62,2023-09
INV18713,P001,Wireless Mouse,10,2023-02-16 18:04:00,40.76,8348,Netherlands,407.59999999999997,2023-02
INV18714,P001,Wireless Mouse,6,2023-11-16 19:04:00,82.93,3246,Germany,497.58000000000004,2023-11
INV18715,P006,Notebook Cooler,2,2023-01-29 00:21:00,67.28,2515,United Kingdom,134.56,2023-01
INV18716,P001,Wireless Mouse,10,2023-07-12 19:45:00,33.02,1247,United Kingdom,330.20000000000005,2023-07
INV18717,P003,Bluetooth Speaker,8,2023-12-22 10:32:00,26.4,1231,Australia,211.2,2023-12
INV18718,P006,Notebook Cooler,7,2023-07-30 12:23:00,18.87,7767,Spain,132.09,2023-07
INV18719,P009,Phone Holder,1,2023-05-07 01:43:00,41.35,4238,France,41.35,2023-05
INV18720,P007,Smart LED Bulb,8,2023-10-31 18:46:00,74.98,2645,Germany,599.84,2023-10
INV18721,P005,Laptop Stand,4,2023-02-27 15:26:00,75.93,8516,Netherlands,303.72,2023-02
INV18722,P004,Portable Charger,10,2023-12-13 10:08:00,99.29,5527,Germany,992.9000000000001,2023-12
INV18723,P005,Laptop Stand,3,2023-11-11 11:32:00,73.51,5781,France,220.53000000000003,2023-11
INV18724,P010,Webcam HD,4,2023-01-23 09:10:00,80.44,5215,Australia,321.76,2023-01
INV18725,P002,USB-C Cable,5,2023-05-25 17:26:00,53.09,4305,Sweden,265.45000000000005,2023-05
INV18726,P002,USB-C Cable,7,2023-12-29 01:35:00,33.54,3201,Sweden,234.78,2023-12
INV18727,P010,Webcam HD,6,2023-08-15 04:47:00,87.85,6828,Sweden,527.0999999999999,2023-08
INV18728,P005,Laptop Stand,8,2023-07-09 00:13:00,28.38,5797,Norway,227.04,2023-07
INV18729,P006,Notebook Cooler,3,2023-12-19 16:08:00,81.11,3653,Italy,243.32999999999998,2023-12
INV18730,P006,Notebook Cooler,10,2023-11-30 16:28:00,91.69,9899,France,916.9,2023-11
INV18731,P003,Bluetooth Speaker,5,2023-09-05 11:36:00,37.76,5834,United Kingdom,188.79999999999998,2023-09
INV18732,P005,Laptop Stand,3,2023-03-30 22:11:00,7.03,2847,Italy,21.09,2023-03
INV18733,P010,Webcam HD,10,2023-10-18 20:58:00,16.25,8753,Norway,162.5,2023-10
INV18734,P009,Phone Holder,6,2023-07-23 17:15:00,40.32,1513,Netherlands,241.92000000000002,2023-07
INV18735,P008,Gaming Headset,10,2023-10-04 21:48:00,41.51,3098,Australia,415.09999999999997,2023-10
INV18736,P010,Webcam HD,3,2023-06-06 12:34:00,27.51,6544,Spain,82.53,2023-06
INV18737,P001,Wireless Mouse,1,2023-04-04 02:21:00,67.16,6754,Spain,67.16,2023-04
INV18738,P010,Webcam HD,6,2023-05-14 11:25:00,87.3,7049,Australia,523.8,2023-05
INV18739,P004,Portable Charger,8,2023-12-21 23:29:00,68.48,4574,Germany,547.84,2023-12
INV18740,P003,Bluetooth Speaker,6,2023-04-26 03:18:00,34.59,9697,Norway,207.54000000000002,2023-04
INV18741,P001,Wireless Mouse,2,2023-06-10 20:12:00,99.98,2916,Germany,199.96,2023-06
INV18742,P008,Gaming Headset,6,2023-03-30 18:44:00,51.6,4379,Netherlands,309.6,2023-03
INV18743,P009,Phone Holder,4,2023-10-27 11:13:00,18.5,5816,France,74.0,2023-10
INV18744,P002,USB-C Cable,6,2023-03-05 00:27:00,37.28,6063,Italy,223.68,2023-03
INV18745,P004,Portable Charger,9,2023-12-27 19:00:00,89.16,8792,Germany,802.4399999999999,2023-12
INV18746,P008,Gaming Headset,2,2023-06-18 04:40:00,35.75,4534,Netherlands,71.5,2023-06
INV18747,P009,Phone Holder,10,2023-03-03 00:56:00,91.73,6731,Italy,917.3000000000001,2023-03
INV18748,P009,Phone Holder,3,2023-08-29 21:05:00,46.16,8928,Spain,138.48,2023-08
INV18749,P010,Webcam HD,7,2023-07-24 08:12:00,23.92,4311,Germany,167.44,2023-07
INV18750,P007,Smart LED Bulb,2,2023-04-23 06:58:00,5.02,3313,Sweden,10.04,2023-04
INV18751,P007,Smart LED Bulb,9,2023-12-13 08:29:00,58.04,3509,Norway,522.36,2023-12
INV18752,P008,Gaming Headset,6,2023-03-16 22:17:00,34.88,7504,Norway,209.28000000000003,2023-03
INV18753,P003,Bluetooth Speaker,1,2023-11-17 02:17:00,86.83,6795,United Kingdom,86.83,2023-11
INV18754,P007,Smart LED Bulb,7,2023-03-17 14:45:00,69.99,3104,Sweden,489.92999999999995,2023-03
INV18755,P006,Notebook Cooler,7,2023-08-29 00:42:00,58.71,5510,Italy,410.97,2023-08
INV18756,P002,USB-C Cable,7,2023-07-27 23:49:00,83.05,4876,Spain,581.35,2023-07
INV18757,P002,USB-C Cable,2,2023-03-05 11:04:00,35.38,9878,Netherlands,70.76,2023-03
INV18758,P005,Laptop Stand,1,2023-05-04 21:33:00,41.75,3050,Germany,41.75,2023-05
INV18759,P009,Phone Holder,1,2023-10-14 07:19:00,73.07,1160,Spain,73.07,2023-10
INV18760,P007,Smart LED Bulb,4,2023-05-04 15:08:00,26.94,7051,Germany,107.76,2023-05
INV18761,P009,Phone Holder,6,2023-05-06 01:01:00,18.74,2457,Australia,112.44,2023-05
INV18762,P006,Notebook Cooler,7,2023-03-09 22:04:00,23.93,2013,Norway,167.51,2023-03
INV18763,P004,Portable Charger,10,2023-11-15 18:48:00,12.46,5767,Sweden,124.60000000000001,2023-11
INV18764,P005,Laptop Stand,6,2023-07-17 07:05:00,34.25,4257,United Kingdom,205.5,2023-07
INV18765,P001,Wireless Mouse,8,2023-08-01 19:27:00,79.34,8384,Norway,634.72,2023-08
INV18766,P008,Gaming Headset,5,2023-03-30 04:28:00,66.58,5808,Australia,332.9,2023-03
INV18767,P006,Notebook Cooler,2,2023-06-02 21:26:00,14.22,5005,Spain,28.44,2023-06
INV18768,P003,Bluetooth Speaker,6,2023-06-11 10:19:00,86.64,4968,Australia,519.84,2023-06
INV18769,P004,Portable Charger,1,2023-08-31 03:10:00,48.39,6786,Norway,48.39,2023-08
INV18770,P009,Phone Holder,7,2023-10-22 02:02:00,88.1,8425,United Kingdom,616.6999999999999,2023-10
INV18771,P003,Bluetooth Speaker,6,2023-01-17 21:56:00,48.37,7255,Australia,290.21999999999997,2023-01
INV18772,P007,Smart LED Bulb,1,2023-10-09 11:31:00,59.68,6851,United Kingdom,59.68,2023-10
INV18773,P009,Phone Holder,6,2023-04-18 18:11:00,45.52,1774,Australia,273.12,2023-04
INV18774,P009,Phone Holder,10,2023-10-26 09:01:00,40.38,4427,France,403.8,2023-10
INV18775,P007,Smart LED Bulb,5,2023-12-28 12:08:00,30.76,2757,Italy,153.8,2023-12
INV18776,P002,USB-C Cable,3,2023-07-18 01:55:00,6.33,5259,Spain,18.990000000000002,2023-07
INV18777,P010,Webcam HD,7,2023-07-26 11:06:00,53.91,4446,Netherlands,377.37,2023-07
INV18778,P010,Webcam HD,7,2023-02-06 11:16:00,5.68,2101,Sweden,39.76,2023-02
INV18779,P003,Bluetooth Speaker,1,2023-12-22 13:07:00,15.04,4550,Sweden,15.04,2023-12
INV18780,P009,Phone Holder,2,2023-06-06 22:33:00,72.54,3377,Norway,145.08,2023-06
INV18781,P002,USB-C Cable,10,2023-03-11 05:49:00,53.07,4610,Sweden,530.7,2023-03
INV18782,P002,USB-C Cable,10,2023-12-14 23:28:00,88.15,3106,Germany,881.5,2023-12
INV18783,P007,Smart LED Bulb,6,2023-01-02 23:40:00,14.25,9597,Germany,85.5,2023-01
INV18784,P008,Gaming Headset,6,2023-11-29 11:39:00,44.99,1130,Germany,269.94,2023-11
INV18785,P009,Phone Holder,1,2023-11-10 20:59:00,72.72,6233,France,72.72,2023-11
INV18786,P003,Bluetooth Speaker,7,2023-04-06 12:19:00,34.09,2417,Netherlands,238.63000000000002,2023-04
INV18787,P003,Bluetooth Speaker,9,2023-06-13 17:27:00,20.97,2758,Australia,188.73,2023-06
INV18788,P007,Smart LED Bulb,6,2023-02-28 13:31:00,51.31,9015,Spain,307.86,2023-02
INV18789,P002,USB-C Cable,4,2023-03-02 18:19:00,85.35,8551,Italy,341.4,2023-03
INV18790,P010,Webcam HD,4,2023-03-26 06:22:00,27.73,3254,Norway,110.92,2023-03
INV18791,P007,Smart LED Bulb,3,2023-09-08 22:51:00,37.56,5047,Norway,112.68,2023-09
INV18792,P007,Smart LED Bulb,6,2023-02-15 14:10:00,13.82,9497,France,82.92,2023-02
INV18793,P006,Notebook Cooler,7,2023-11-05 15:28:00,64.47,6530,Germany,451.28999999999996,2023-11
INV18794,P007,Smart LED Bulb,4,2023-03-21 21:21:00,48.3,8680,Germany,193.2,2023-03
INV18795,P006,Notebook Cooler,5,2023-05-22 11:30:00,44.27,9765,Germany,221.35000000000002,2023-05
INV18796,P004,Portable Charger,5,2023-03-30 11:05:00,27.26,6468,United Kingdom,136.3,2023-03
INV18797,P004,Portable Charger,4,2023-07-26 06:09:00,43.21,8756,Italy,172.84,2023-07
INV18798,P010,Webcam HD,7,2023-11-18 02:39:00,35.95,5940,Italy,251.65000000000003,2023-11
INV18799,P007,Smart LED Bulb,6,2023-08-10 18:41:00,72.34,9828,France,434.04,2023-08
INV18800,P002,USB-C Cable,9,2023-12-22 15:52:00,25.68,3898,Germany,231.12,2023-12
INV18801,P003,Bluetooth Speaker,6,2023-08-26 08:55:00,53.46,9021,Norway,320.76,2023-08
INV18802,P005,Laptop Stand,1,2023-09-13 20:28:00,10.52,2066,Netherlands,10.52,2023-09
INV18803,P002,USB-C Cable,4,2023-08-14 23:37:00,77.59,7213,Netherlands,310.36,2023-08
INV18804,P001,Wireless Mouse,9,2023-10-30 18:25:00,35.71,7850,Australia,321.39,2023-10
INV18805,P004,Portable Charger,9,2023-12-24 02:08:00,79.97,5803,Norway,719.73,2023-12
INV18806,P008,Gaming Headset,2,2023-06-16 08:50:00,34.25,3708,Netherlands,68.5,2023-06
INV18807,P004,Portable Charger,9,2023-07-01 05:55:00,30.04,2429,United Kingdom,270.36,2023-07
INV18808,P007,Smart LED Bulb,6,2023-12-01 00:48:00,83.57,3217,Norway,501.41999999999996,2023-12
INV18809,P007,Smart LED Bulb,7,2023-09-25 00:16:00,45.07,3572,United Kingdom,315.49,2023-09
INV18810,P007,Smart LED Bulb,8,2023-02-05 20:50:00,87.37,4819,Spain,698.96,2023-02
INV18811,P007,Smart LED Bulb,8,2023-12-21 14:49:00,48.14,6101,Germany,385.12,2023-12
INV18812,P001,Wireless Mouse,9,2023-07-03 10:44:00,24.28,8686,Germany,218.52,2023-07
INV18813,P002,USB-C Cable,9,2023-05-16 10:45:00,98.69,1900,United Kingdom,888.21,2023-05
INV18814,P004,Portable Charger,5,2023-01-26 14:41:00,64.12,5022,Netherlands,320.6,2023-01
INV18815,P009,Phone Holder,3,2023-12-14 14:22:00,74.92,2857,Norway,224.76,2023-12
INV18816,P004,Portable Charger,3,2023-02-08 13:52:00,25.06,1176,Australia,75.17999999999999,2023-02
INV18817,P007,Smart LED Bulb,7,2023-07-24 22:28:00,90.61,6892,Germany,634.27,2023-07
INV18818,P009,Phone Holder,5,2023-12-12 19:18:00,53.33,9326,Norway,266.65,2023-12
INV18819,P010,Webcam HD,8,2023-08-10 18:35:00,38.22,9201,Norway,305.76,2023-08
INV18820,P010,Webcam HD,6,2023-12-05 18:42:00,71.55,8816,Germany,429.29999999999995,2023-12
INV18821,P002,USB-C Cable,5,2023-03-05 01:30:00,48.52,5812,Australia,242.60000000000002,2023-03
INV18822,P002,USB-C Cable,10,2023-02-09 10:31:00,93.45,3898,Spain,934.5,2023-02
INV18823,P010,Webcam HD,6,2023-03-12 05:18:00,6.97,4345,France,41.82,2023-03
INV18824,P008,Gaming Headset,9,2023-10-17 14:28:00,42.29,7973,Sweden,380.61,2023-10
INV18825,P010,Webcam HD,10,2023-08-08 16:04:00,18.88,1342,Spain,188.79999999999998,2023-08
INV18826,P003,Bluetooth Speaker,7,2023-08-29 23:55:00,10.74,4740,United Kingdom,75.18,2023-08
INV18827,P006,Notebook Cooler,3,2023-07-10 10:31:00,13.91,5465,France,41.730000000000004,2023-07
INV18828,P001,Wireless Mouse,8,2023-10-24 08:54:00,40.52,2559,Spain,324.16,2023-10
INV18829,P004,Portable Charger,6,2023-05-10 10:57:00,84.72,5624,Netherlands,508.32,2023-05
INV18830,P008,Gaming Headset,7,2023-02-08 15:01:00,28.63,7841,Germany,200.41,2023-02
INV18831,P001,Wireless Mouse,9,2023-07-16 22:52:00,79.72,3696,Norway,717.48,2023-07
INV18832,P001,Wireless Mouse,5,2023-08-20 01:54:00,24.57,7949,Sweden,122.85,2023-08
INV18833,P008,Gaming Headset,7,2023-02-20 20:53:00,18.63,8350,Australia,130.41,2023-02
INV18834,P008,Gaming Headset,7,2023-04-21 22:19:00,15.79,4213,Netherlands,110.53,2023-04
INV18835,P005,Laptop Stand,6,2023-10-22 04:52:00,76.31,5599,Spain,457.86,2023-10
INV18836,P002,USB-C Cable,6,2023-05-24 17:26:00,93.78,9390,Spain,562.6800000000001,2023-05
INV18837,P005,Laptop Stand,9,2023-09-22 02:08:00,28.28,2087,France,254.52,2023-09
INV18838,P001,Wireless Mouse,1,2023-08-30 14:07:00,59.81,1697,Italy,59.81,2023-08
INV18839,P001,Wireless Mouse,1,2023-05-08 16:48:00,31.57,8391,United Kingdom,31.57,2023-05
INV18840,P004,Portable Charger,7,2023-07-03 03:46:00,22.42,4991,Norway,156.94,2023-07
INV18841,P004,Portable Charger,4,2023-02-26 12:34:00,24.43,3442,Italy,97.72,2023-02
INV18842,P002,USB-C Cable,5,2023-11-17 06:32:00,16.77,9398,Norway,83.85,2023-11
INV18843,P007,Smart LED Bulb,3,2023-02-24 12:13:00,77.17,8684,Italy,231.51,2023-02
INV18844,P003,Bluetooth Speaker,10,2023-05-10 08:45:00,14.36,2697,Norway,143.6,2023-05
INV18845,P003,Bluetooth Speaker,8,2023-07-14 20:03:00,56.49,3185,Germany,451.92,2023-07
INV18846,P006,Notebook Cooler,2,2023-12-16 15:07:00,77.83,1324,Norway,155.66,2023-12
INV18847,P010,Webcam HD,7,2023-06-21 19:25:00,12.62,3355,Italy,88.33999999999999,2023-06
INV18848,P001,Wireless Mouse,5,2023-10-11 14:44:00,82.56,7877,Netherlands,412.8,2023-10
INV18849,P002,USB-C Cable,10,2023-10-16 15:30:00,42.26,8887,Germany,422.59999999999997,2023-10
INV18850,P005,Laptop Stand,6,2023-12-19 14:38:00,9.89,7948,Netherlands,59.34,2023-12
INV18851,P009,Phone Holder,7,2023-11-14 09:28:00,20.48,4509,Norway,143.36,2023-11
INV18852,P009,Phone Holder,6,2023-11-23 15:05:00,48.94,8587,Germany,293.64,2023-11
INV18853,P003,Bluetooth Speaker,2,2023-05-22 23:20:00,86.16,2415,Norway,172.32,2023-05
INV18854,P007,Smart LED Bulb,8,2023-01-01 18:11:00,68.26,9019,United Kingdom,546.08,2023-01
INV18855,P001,Wireless Mouse,3,2023-05-05 17:02:00,66.43,7945,France,199.29000000000002,2023-05
INV18856,P005,Laptop Stand,5,2023-09-03 06:35:00,22.39,9286,Italy,111.95,2023-09
INV18857,P004,Portable Charger,1,2023-01-08 17:44:00,25.84,9930,Norway,25.84,2023-01
INV18858,P009,Phone Holder,1,2023-11-02 20:48:00,98.82,5699,Australia,98.82,2023-11
INV18859,P006,Notebook Cooler,10,2023-08-12 22:14:00,75.09,2436,Sweden,750.9000000000001,2023-08
INV18860,P007,Smart LED Bulb,9,2023-08-10 09:16:00,62.1,9375,Norway,558.9,2023-08
INV18861,P005,Laptop Stand,10,2023-05-21 20:05:00,71.38,1126,Spain,713.8,2023-05
INV18862,P010,Webcam HD,3,2023-05-02 12:10:00,40.92,7597,Sweden,122.76,2023-05
INV18863,P008,Gaming Headset,1,2023-05-31 17:52:00,49.69,7097,Norway,49.69,2023-05
INV18864,P009,Phone Holder,6,2023-07-28 22:45:00,36.13,7332,Netherlands,216.78000000000003,2023-07
INV18865,P004,Portable Charger,1,2023-04-15 08:33:00,29.76,7857,Italy,29.76,2023-04
INV18866,P004,Portable Charger,1,2023-03-23 06:46:00,26.14,3459,France,26.14,2023-03
INV18867,P006,Notebook Cooler,8,2023-09-27 21:26:00,6.81,2245,France,54.48,2023-09
INV18868,P003,Bluetooth Speaker,7,2023-10-14 08:16:00,34.06,4908,Netherlands,238.42000000000002,2023-10
INV18869,P001,Wireless Mouse,10,2023-07-24 19:07:00,84.64,6164,Netherlands,846.4,2023-07
INV18870,P008,Gaming Headset,4,2023-03-13 09:27:00,32.21,3468,Australia,128.84,2023-03
INV18871,P007,Smart LED Bulb,3,2023-04-16 22:35:00,81.76,5149,Norway,245.28000000000003,2023-04
INV18872,P008,Gaming Headset,7,2023-01-02 18:39:00,24.14,3493,Sweden,168.98000000000002,2023-01
INV18873,P001,Wireless Mouse,8,2023-02-21 04:00:00,10.78,3367,Italy,86.24,2023-02
INV18874,P006,Notebook Cooler,9,2023-11-09 01:53:00,30.92,8533,Spain,278.28000000000003,2023-11
INV18875,P010,Webcam HD,10,2023-10-11 08:44:00,63.2,5007,Spain,632.0,2023-10
INV18876,P010,Webcam HD,4,2023-06-28 23:09:00,53.02,4209,Sweden,212.08,2023-06
INV18877,P008,Gaming Headset,7,2023-06-03 02:24:00,57.41,7529,Sweden,401.87,2023-06
INV18878,P010,Webcam HD,9,2023-04-19 23:21:00,37.82,3011,Norway,340.38,2023-04
INV18879,P004,Portable Charger,9,2023-11-12 19:09:00,96.84,2679,Australia,871.5600000000001,2023-11
INV18880,P006,Notebook Cooler,3,2023-04-14 10:30:00,28.7,1608,Norway,86.1,2023-04
INV18881,P010,Webcam HD,10,2023-06-21 13:52:00,50.59,9036,Spain,505.90000000000003,2023-06
INV18882,P006,Notebook Cooler,3,2023-03-25 00:24:00,60.08,9565,United Kingdom,180.24,2023-03
INV18883,P007,Smart LED Bulb,9,2023-07-06 03:50:00,92.74,7617,United Kingdom,834.66,2023-07
INV18884,P004,Portable Charger,4,2023-07-30 16:09:00,21.77,6748,United Kingdom,87.08,2023-07
INV18885,P009,Phone Holder,7,2023-12-04 15:42:00,19.63,3527,Australia,137.41,2023-12
INV18886,P007,Smart LED Bulb,3,2023-03-06 04:59:00,90.33,8364,Australia,270.99,2023-03
INV18887,P008,Gaming Headset,8,2023-11-20 12:17:00,81.62,9819,Australia,652.96,2023-11
INV18888,P008,Gaming Headset,4,2023-12-18 02:11:00,12.15,2107,United Kingdom,48.6,2023-12
INV18889,P006,Notebook Cooler,10,2023-11-15 19:56:00,30.15,8048,Sweden,301.5,2023-11
INV18890,P010,Webcam HD,10,2023-06-15 18:53:00,25.63,6923,Spain,256.3,2023-06
INV18891,P008,Gaming Headset,5,2023-02-01 05:47:00,68.52,3585,Italy,342.59999999999997,2023-02
INV18892,P003,Bluetooth Speaker,7,2023-03-27 10:49:00,10.26,4856,Spain,71.82,2023-03
INV18893,P003,Bluetooth Speaker,5,2023-12-10 20:53:00,52.32,7382,Netherlands,261.6,2023-12
INV18894,P002,USB-C Cable,9,2023-07-19 08:01:00,79.09,2819,Sweden,711.8100000000001,2023-07
INV18895,P007,Smart LED Bulb,7,2023-03-01 00:39:00,25.09,5933,United Kingdom,175.63,2023-03
INV18896,P007,Smart LED Bulb,4,2023-09-23 07:07:00,97.32,3989,Italy,389.28,2023-09
INV18897,P008,Gaming Headset,7,2023-05-29 11:17:00,61.94,6705,Norway,433.58,2023-05
INV18898,P003,Bluetooth Speaker,7,2023-08-24 01:22:00,8.28,8619,France,57.959999999999994,2023-08
INV18899,P009,Phone Holder,5,2023-06-15 00:29:00,53.27,6814,Sweden,266.35,2023-06
INV18900,P001,Wireless Mouse,1,2023-11-09 04:41:00,46.2,3638,Italy,46.2,2023-11
INV18901,P006,Notebook Cooler,1,2023-08-26 22:04:00,11.16,5379,United Kingdom,11.16,2023-08
INV18902,P005,Laptop Stand,9,2023-12-07 04:19:00,76.03,6648,Norway,684.27,2023-12
